ids;subset;naming_set;tablas;ID RULE;Subset;DEFINITION PERIOD
GL_DOM_t_katc_attributes_contract_mp_3.4_000;gf_1m_trend_upwards_per is not null;{'gf_1m_trend_upwards_per'};t_katc_attributes_contract_mp;GL_DOM_t_katc_attributes_contract_mp_3.4_000;Cuando el campo gf_1m_trend_upwards_per sea distinto de NULL y vacío;4Q22
GL_DOM_t_katc_attributes_contract_mp_3.4_001;gf_6m_trend_upwards_per is not null;{'gf_6m_trend_upwards_per'};t_katc_attributes_contract_mp;GL_DOM_t_katc_attributes_contract_mp_3.4_001;Cuando el campo gf_6m_trend_upwards_per sea distinto de NULL y vacío;4Q22
GL_DOM_t_katc_attributes_contract_mp_3.4_002;gf_3m_trend_upwards_per is not null;{'gf_3m_trend_upwards_per'};t_katc_attributes_contract_mp;GL_DOM_t_katc_attributes_contract_mp_3.4_002;Cuando el campo gf_3m_trend_upwards_per sea distinto de NULL y vacío;4Q22
GL_DOM_t_katc_attributes_contract_mp_3.4_003;gf_12m_trend_upwards_per is not null;{'gf_12m_trend_upwards_per'};t_katc_attributes_contract_mp;GL_DOM_t_katc_attributes_contract_mp_3.4_003;Cuando el campo gf_12m_trend_upwards_per sea distinto de NULL y vacío;4Q22
GL_DOM_t_katc_attributes_contract_mp_3.4_004;gf_1m_trend_downwards_per is not null;{'gf_1m_trend_downwards_per'};t_katc_attributes_contract_mp;GL_DOM_t_katc_attributes_contract_mp_3.4_004;Cuando el campo gf_1m_trend_downwards_per sea distinto de NULL y vacío;4Q22
GL_DOM_t_katc_attributes_contract_mp_3.4_005;gf_6m_trend_downwards_per is not null;{'gf_6m_trend_downwards_per'};t_katc_attributes_contract_mp;GL_DOM_t_katc_attributes_contract_mp_3.4_005;Cuando el campo gf_6m_trend_downwards_per sea distinto de NULL y vacío;4Q22
GL_DOM_t_katc_attributes_contract_mp_3.4_006;gf_3m_trend_downwards_per is not null;{'gf_3m_trend_downwards_per'};t_katc_attributes_contract_mp;GL_DOM_t_katc_attributes_contract_mp_3.4_006;Cuando el campo gf_3m_trend_downwards_per sea distinto de NULL y vacío;4Q22
GL_DOM_t_katc_attributes_contract_mp_3.4_007;gf_12m_trend_downwards_per is not null;{'gf_12m_trend_downwards_per'};t_katc_attributes_contract_mp;GL_DOM_t_katc_attributes_contract_mp_3.4_007;Cuando el campo gf_12m_trend_downwards_per sea distinto de NULL y vacío;4Q22
GL_DOM_t_katc_attributes_contract_mp_3.4_008;gf_1m_transactionality_per is not null;{'gf_1m_transactionality_per'};t_katc_attributes_contract_mp;GL_DOM_t_katc_attributes_contract_mp_3.4_008;Cuando el campo gf_1m_transactionality_per sea distinto de NULL y vacío;4Q22
GL_DOM_t_katc_attributes_contract_mp_3.4_009;gf_6m_transactionality_per is not null;{'gf_6m_transactionality_per'};t_katc_attributes_contract_mp;GL_DOM_t_katc_attributes_contract_mp_3.4_009;Cuando el campo gf_6m_transactionality_per sea distinto de NULL y vacío;4Q22
GL_DOM_t_katc_attributes_contract_mp_3.4_010;gf_3m_transactionality_per is not null;{'gf_3m_transactionality_per'};t_katc_attributes_contract_mp;GL_DOM_t_katc_attributes_contract_mp_3.4_010;Cuando el campo gf_3m_transactionality_per sea distinto de NULL y vacío;4Q22
GL_DOM_t_katc_attributes_contract_mp_3.4_011;gf_12m_transactionality_per is not null;{'gf_12m_transactionality_per'};t_katc_attributes_contract_mp;GL_DOM_t_katc_attributes_contract_mp_3.4_011;Cuando el campo gf_12m_transactionality_per sea distinto de NULL y vacío;4Q22
27b6311427;g_currency_id is not null and g_currency_id != '';{'g_currency_id'};t_katc_attributes_contract_mp;27b6311427;Distinto de Null o vacío;1Q24
GL_DOM_t_katc_attributes_dp_3.4_005;gf_month_savings_amount is not null;{'gf_month_savings_amount'};t_katc_attributes_dp;GL_DOM_t_katc_attributes_dp_3.4_005;Cuando el campo gf_month_savings_amount es distinto de Null y Vacío;1Q23
GL_DOM_t_katc_attributes_dp_3.4_006;gf_acct_curr_tl_bal_amount is not null;{'gf_acct_curr_tl_bal_amount'};t_katc_attributes_dp;GL_DOM_t_katc_attributes_dp_3.4_006;Cuando el campo gf_acct_curr_tl_bal_amount es distinto de Null y Vacío;1Q23
GL_DOM_t_katc_attributes_dp_3.4_007;gf_curr_dbef_amount is not null;{'gf_curr_dbef_amount'};t_katc_attributes_dp;GL_DOM_t_katc_attributes_dp_3.4_007;Cuando el campo gf_curr_dbef_amount es distinto de Null y Vacío;1Q23
27b6311292;g_currency_id is not null and g_currency_id != '';{'g_currency_id'};t_katc_attributes_dp;27b6311292;Distinto de Null o vacío;1Q24
GL_DOM_t_katc_attributes_mp_3.4_004;gf_1m_trend_upwards_per is not null;{'gf_1m_trend_upwards_per'};t_katc_attributes_mp;GL_DOM_t_katc_attributes_mp_3.4_004;Cuando el campo gf_1m_trend_upwards_per sea distinto de NULL y vacío;4Q22
GL_DOM_t_katc_attributes_mp_3.4_005;gf_6m_trend_upwards_per is not null;{'gf_6m_trend_upwards_per'};t_katc_attributes_mp;GL_DOM_t_katc_attributes_mp_3.4_005;Cuando el campo gf_6m_trend_upwards_per sea distinto de NULL y vacío;4Q22
GL_DOM_t_katc_attributes_mp_3.4_006;gf_3m_trend_upwards_per is not null;{'gf_3m_trend_upwards_per'};t_katc_attributes_mp;GL_DOM_t_katc_attributes_mp_3.4_006;Cuando el campo gf_3m_trend_upwards_per sea distinto de NULL y vacío;4Q22
GL_DOM_t_katc_attributes_mp_3.4_007;gf_12m_trend_upwards_per is not null;{'gf_12m_trend_upwards_per'};t_katc_attributes_mp;GL_DOM_t_katc_attributes_mp_3.4_007;Cuando el campo gf_12m_trend_upwards_per sea distinto de NULL y vacío;4Q22
GL_DOM_t_katc_attributes_mp_3.4_008;gf_1m_trend_downwards_per is not null;{'gf_1m_trend_downwards_per'};t_katc_attributes_mp;GL_DOM_t_katc_attributes_mp_3.4_008;Cuando el campo gf_1m_trend_downwards_per sea distinto de NULL y vacío;4Q22
GL_DOM_t_katc_attributes_mp_3.4_009;gf_6m_trend_downwards_per is not null;{'gf_6m_trend_downwards_per'};t_katc_attributes_mp;GL_DOM_t_katc_attributes_mp_3.4_009;Cuando el campo gf_6m_trend_downwards_per sea distinto de NULL y vacío;4Q22
GL_DOM_t_katc_attributes_mp_3.4_010;gf_3m_trend_downwards_per is not null;{'gf_3m_trend_downwards_per'};t_katc_attributes_mp;GL_DOM_t_katc_attributes_mp_3.4_010;Cuando el campo gf_3m_trend_downwards_per sea distinto de NULL y vacío;4Q22
GL_DOM_t_katc_attributes_mp_3.4_011;gf_12m_trend_downwards_per is not null;{'gf_12m_trend_downwards_per'};t_katc_attributes_mp;GL_DOM_t_katc_attributes_mp_3.4_011;Cuando el campo gf_12m_trend_downwards_per sea distinto de NULL y vacío;4Q22
GL_DOM_t_katc_attributes_mp_3.4_012;gf_1m_transactionality_per is not null;{'gf_1m_transactionality_per'};t_katc_attributes_mp;GL_DOM_t_katc_attributes_mp_3.4_012;Cuando el campo gf_1m_transactionality_per sea distinto de NULL y vacío;4Q22
GL_DOM_t_katc_attributes_mp_3.4_013;gf_6m_transactionality_per is not null;{'gf_6m_transactionality_per'};t_katc_attributes_mp;GL_DOM_t_katc_attributes_mp_3.4_013;Cuando el campo gf_6m_transactionality_per sea distinto de NULL y vacío;4Q22
GL_DOM_t_katc_attributes_mp_3.4_014;gf_3m_transactionality_per is not null;{'gf_3m_transactionality_per'};t_katc_attributes_mp;GL_DOM_t_katc_attributes_mp_3.4_014;Cuando el campo gf_3m_transactionality_per sea distinto de NULL y vacío;4Q22
GL_DOM_t_katc_attributes_mp_3.4_015;gf_12m_transactionality_per is not null;{'gf_12m_transactionality_per'};t_katc_attributes_mp;GL_DOM_t_katc_attributes_mp_3.4_015;Cuando el campo gf_12m_transactionality_per sea distinto de NULL y vacío;4Q22
GL_DOM_t_katc_attributes_mp_3.4_018;gf_12m_rl_fin_cushn_mth_number is not null;{'gf_12m_rl_fin_cushn_mth_number'};t_katc_attributes_mp;GL_DOM_t_katc_attributes_mp_3.4_018;Cuando el campo gf_12m_rl_fin_cushn_mth_number es distinto de Null y Vacío;1Q23
GL_DOM_t_katc_attributes_mp_3.4_019;gf_acct_curr_tl_bal_amount is not null;{'gf_acct_curr_tl_bal_amount'};t_katc_attributes_mp;GL_DOM_t_katc_attributes_mp_3.4_019;Cuando el campo gf_acct_curr_tl_bal_amount es distinto de Null y Vacío;1Q23
GL_DOM_t_katc_attributes_mp_3.4_020;gf_month_savings_amount is not null;{'gf_month_savings_amount'};t_katc_attributes_mp;GL_DOM_t_katc_attributes_mp_3.4_020;Cuando el campo gf_month_savings_amount es distinto de Null y Vacío;1Q23
27b6311387;g_currency_id is not null and g_currency_id != '';{'g_currency_id'};t_katc_attributes_mp;27b6311387;Distinto de Null o vacío;1Q24
27b63115bf;g_currency_id is not null and g_currency_id != '';{'g_currency_id'};t_katc_balance_forecast;27b63115bf;Distinto de Null o vacío;1Q24
2808dddbc7;g_data_source_origin_type is not null and g_data_source_origin_type != '';{'g_data_source_origin_type'};t_katc_burned_items;2808dddbc7;Distinto de null o vacío;3Q24
2808de45fc;g_burned_type is not null and g_burned_type != '';{'g_burned_type'};t_katc_burned_items;2808de45fc;Distinto de null o vacío;3Q24
2808de1361;gf_burned_date is not null;{'gf_burned_date'};t_katc_burned_items;2808de1361;Distinto de null;3Q24
GL_DOM_t_katc_recurrence_forecast_3.4_001;gf_lst_dif_d_mov_dt_number is not null;{'gf_lst_dif_d_mov_dt_number'};t_katc_recurrence_forecast;GL_DOM_t_katc_recurrence_forecast_3.4_001;Distinto de Null o vacío;1Q23
GL_DOM_t_katc_recurrence_forecast_3.4_002;gf_max_per_dif_cnsc_amt_number is not null;{'gf_max_per_dif_cnsc_amt_number'};t_katc_recurrence_forecast;GL_DOM_t_katc_recurrence_forecast_3.4_002;Distinto de Null o vacío;1Q23
GL_DOM_t_katc_recurrence_forecast_3.4_004;gf_mad_dt_dif_number is not null;{'gf_mad_dt_dif_number'};t_katc_recurrence_forecast;GL_DOM_t_katc_recurrence_forecast_3.4_004;Distinto de Null o vacío;1Q23
GL_DOM_t_katc_recurrence_forecast_3.4_005;gf_median_dif_d_mov_dt_number is not null;{'gf_median_dif_d_mov_dt_number'};t_katc_recurrence_forecast;GL_DOM_t_katc_recurrence_forecast_3.4_005;Distinto de Null o vacío;1Q23
GL_DOM_t_katc_recurrence_forecast_3.4_006;gf_std_amt_array_number is not null;{'gf_std_amt_array_number'};t_katc_recurrence_forecast;GL_DOM_t_katc_recurrence_forecast_3.4_006;Distinto de Null o vacío;1Q23
GL_DOM_t_katc_recurrence_forecast_3.4_007;gf_mad_amt_array_number is not null;{'gf_mad_amt_array_number'};t_katc_recurrence_forecast;GL_DOM_t_katc_recurrence_forecast_3.4_007;Distinto de Null o vacío;1Q23
GL_DOM_t_katc_recurrence_forecast_3.4_008;gf_stdv_dif_d_mov_dt_number is not null;{'gf_stdv_dif_d_mov_dt_number'};t_katc_recurrence_forecast;GL_DOM_t_katc_recurrence_forecast_3.4_008;Distinto de Null o vacío;1Q23
GL_DOM_t_katc_recurrence_forecast_3.4_009;gf_min_dif_d_mov_dt_number is not null;{'gf_min_dif_d_mov_dt_number'};t_katc_recurrence_forecast;GL_DOM_t_katc_recurrence_forecast_3.4_009;Distinto de Null o vacío;2Q23
GL_DOM_t_katc_recurrence_forecast_3.5_001;g_dt_outlier_removed_ind_type is not null and g_dt_outlier_removed_ind_type != '';{'g_dt_outlier_removed_ind_type'};t_katc_recurrence_forecast;GL_DOM_t_katc_recurrence_forecast_3.5_001;Cuando g_dt_outlier_removed_ind_type sea distinto de NULL y vacío;1Q23
27b6311326;g_frequency_transaction_type is not null and g_frequency_transaction_type != '';{'g_frequency_transaction_type'};t_katc_recurrence_forecast;27b6311326;Distinto de Null o vacío;1Q24
GL_DOM_t_katc_recurrence_forecast_5.3_000;gf_max_dif_d_mov_dt_number is not null;{'gf_max_dif_d_mov_dt_number'};t_katc_recurrence_forecast;GL_DOM_t_katc_recurrence_forecast_5.3_000;Distinto de Null o vacío;1Q23
GL_DOM_t_katc_recurrence_forecast_5.3_001;gf_predicted_min_amount is not null;{'gf_predicted_min_amount'};t_katc_recurrence_forecast;GL_DOM_t_katc_recurrence_forecast_5.3_001;Distinto de Null o vacío;1Q23
GL_DOM_t_katc_recurrence_forecast_5.3_002;gf_predicted_min_date is not null;{'gf_predicted_min_date'};t_katc_recurrence_forecast;GL_DOM_t_katc_recurrence_forecast_5.3_002;Distinto de Null o vacío;1Q23
